Session_Number,Trial_Time,Listener_Number,Subject_3,Subject_4,Talker_Number,Score,Target_Word,Response_Word_1,Talker_Language,Listener_Language,Background_Noise,Peak/Peak_SNR_(at_Listener),TabRT1,Orientation,Location,Rating,Listener_Age,Talker_Age,Listener_Sex,Talker_Sex,Listener_Status,Talker_Status,
703,7.362776e+05,195,6,6,197,1,160,160,Blank,Blank,6.490000e+01,1.583333e+01,0,Normal,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,259,259,Blank,Blank,6.733333e+01,1.193333e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,198,1,105,105,Blank,Blank,6.723333e+01,3.700000e+00,0,Normal,Cafeteria,2,21,28,Male,Male,YNH,YNH,
703,7.362776e+05,195,6,6,198,1,27,27,Blank,Blank,7.136667e+01,4.133333e+00,0,Face_Tablet,Cafeteria,2,21,28,Male,Male,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,165,165,Blank,Blank,6.920000e+01,1.086667e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,22,22,Blank,Blank,7.096667e+01,1.003333e+01,0,Normal,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,186,186,Blank,Blank,6.523333e+01,16,0,Normal,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,30,30,Blank,Blank,6.406667e+01,1.830000e+01,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,172,172,Blank,Blank,7.070000e+01,1.063333e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,198,1,182,182,Blank,Blank,6.863333e+01,4.533333e+00,0,Normal,Cafeteria,2,21,28,Male,Male,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,74,74,Blank,Blank,6.680000e+01,1.096667e+01,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,74,74,Blank,Blank,7.343333e+01,6.766667e+00,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,198,1,197,197,Blank,Blank,6.963333e+01,6.266667e+00,0,Face_Target,Cafeteria,2,21,28,Male,Male,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,72,72,Blank,Blank,6.593333e+01,1.660000e+01,0,Face_Target,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,182,182,Blank,Blank,7.040000e+01,1.216667e+01,0,Face_Target,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,237,237,Blank,Blank,6.863333e+01,1.083333e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,136,136,Blank,Blank,6.990000e+01,1.170000e+01,0,Face_Tablet,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,0,97,109,Blank,Blank,7.503333e+01,3.100000e+00,0,Normal,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,167,167,Blank,Blank,6.870000e+01,1.090000e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,260,260,Blank,Blank,7.113333e+01,8.700000e+00,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,198,1,125,125,Blank,Blank,7.280000e+01,1.133333e+00,0,Normal,Cafeteria,2,21,28,Male,Male,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,20,20,Blank,Blank,6.750000e+01,1.363333e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,178,178,Blank,Blank,6.443333e+01,1.570000e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,198,1,162,162,Blank,Blank,6.620000e+01,5.633333e+00,0,Normal,Cafeteria,2,21,28,Male,Male,YNH,YNH,
703,7.362776e+05,195,6,6,196,1,96,96,Blank,Blank,6.453333e+01,1.610000e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,92,92,Blank,Blank,6.416667e+01,1.626667e+01,0,Normal,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,195,6,6,197,1,62,62,Blank,Blank,6.820000e+01,1.050000e+01,0,Face_Target,Cafeteria,2,21,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,160,160,Blank,Blank,6.490000e+01,1.583333e+01,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,162,162,Blank,Blank,6.416667e+01,1.110000e+01,0,Face_Tablet,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,259,259,Blank,Blank,6.733333e+01,1.193333e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,263,263,Blank,Blank,6.620000e+01,8.433333e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,71,71,Blank,Blank,6.390000e+01,1.020000e+01,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,165,165,Blank,Blank,6.920000e+01,1.086667e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,22,22,Blank,Blank,7.096667e+01,1.003333e+01,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,186,186,Blank,Blank,6.523333e+01,16,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,30,30,Blank,Blank,6.406667e+01,1.830000e+01,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,172,172,Blank,Blank,7.070000e+01,1.063333e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,198,198,Blank,Blank,7.030000e+01,4.400000e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,74,74,Blank,Blank,6.680000e+01,1.096667e+01,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,74,74,Blank,Blank,7.343333e+01,6.766667e+00,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,72,72,Blank,Blank,6.593333e+01,1.660000e+01,0,Face_Target,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,127,127,Blank,Blank,7.136667e+01,4.033333e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,160,160,Blank,Blank,6.993333e+01,4.900000e+00,0,Face_Target,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,182,182,Blank,Blank,7.040000e+01,1.216667e+01,0,Face_Target,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,237,237,Blank,Blank,6.863333e+01,1.083333e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,136,136,Blank,Blank,6.990000e+01,1.170000e+01,0,Face_Tablet,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,97,97,Blank,Blank,7.503333e+01,3.100000e+00,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,228,228,Blank,Blank,6.663333e+01,9.033333e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,167,167,Blank,Blank,6.870000e+01,1.090000e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,260,260,Blank,Blank,7.113333e+01,8.700000e+00,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,263,263,Blank,Blank,6.810000e+01,9.766667e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,20,20,Blank,Blank,6.750000e+01,1.363333e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,195,1,45,45,Blank,Blank,6.640000e+01,1.166667e+01,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,178,178,Blank,Blank,6.443333e+01,1.570000e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,196,1,96,96,Blank,Blank,6.453333e+01,1.610000e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,92,92,Blank,Blank,6.416667e+01,1.626667e+01,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
703,7.362776e+05,198,6,6,197,1,62,62,Blank,Blank,6.820000e+01,1.050000e+01,0,Face_Target,Cafeteria,1,28,19,Male,0,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,94,94,Blank,Blank,7.050000e+01,1.360000e+01,0,Face_Tablet,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,253,253,Blank,Blank,7.920000e+01,5.600000e+00,0,Face_Tablet,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,241,241,Blank,Blank,7.063333e+01,7.033333e+00,0,Face_Tablet,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,20,20,Blank,Blank,7.643333e+01,4.466667e+00,0,Normal,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,252,252,Blank,Blank,7.503333e+01,9.066667e+00,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,2,2,Blank,Blank,7.316667e+01,4.700000e+00,0,Normal,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,0,41,44,Blank,Blank,7.046667e+01,8.566667e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,266,266,Blank,Blank,7.726667e+01,3.100000e+00,0,Face_Target,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,223,223,Blank,Blank,7.070000e+01,6.266667e+00,0,Normal,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,101,101,Blank,Blank,6.716667e+01,1.450000e+01,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,192,192,Blank,Blank,6.753333e+01,9.833333e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,43,43,Blank,Blank,6.776667e+01,1.526667e+01,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,201,201,Blank,Blank,6.896667e+01,6.966667e+00,0,Normal,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,76,76,Blank,Blank,7.143333e+01,7.900000e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,167,167,Blank,Blank,7.066667e+01,6.666667e+00,0,Face_Target,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,35,35,Blank,Blank,7.320000e+01,2.066667e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,0,164,161,Blank,Blank,7.430000e+01,2.133333e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,56,56,Blank,Blank,7.470000e+01,7.033333e+00,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,91,91,Blank,Blank,7.413333e+01,3.466667e+00,0,Face_Tablet,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,75,75,Blank,Blank,6.973333e+01,1.246667e+01,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,58,58,Blank,Blank,7.073333e+01,1.196667e+01,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,26,26,Blank,Blank,7.370000e+01,4.333333e+00,0,Normal,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,114,114,Blank,Blank,7.120000e+01,4.833333e+00,0,Face_Tablet,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,92,92,Blank,Blank,7.266667e+01,4.200000e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,206,206,Blank,Blank,72,6.733333e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,198,1,5,5,Blank,Blank,7.473333e+01,5.066667e+00,0,Normal,Cafeteria,1,19,28,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,3,3,Blank,Blank,6.873333e+01,1.530000e+01,0,Face_Tablet,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,195,1,35,35,Blank,Blank,7.236667e+01,2.700000e+00,0,Normal,Cafeteria,1,19,21,0,Male,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,141,141,Blank,Blank,7.326667e+01,6.733333e+00,0,Face_Target,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,197,197,Blank,Blank,7.103333e+01,1.173333e+01,0,Face_Tablet,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,34,34,Blank,Blank,7.530000e+01,6.533333e+00,0,Face_Tablet,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,197,6,6,196,1,241,241,Blank,Blank,7.356667e+01,8.700000e+00,0,Normal,Cafeteria,2,19,19,0,0,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,241,241,Blank,Blank,7.063333e+01,7.033333e+00,0,Face_Tablet,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,20,20,Blank,Blank,7.643333e+01,4.466667e+00,0,Normal,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,2,2,Blank,Blank,7.316667e+01,4.700000e+00,0,Normal,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,197,1,228,228,Blank,Blank,7.340000e+01,8.266667e+00,0,Face_Tablet,Cafeteria,3,19,19,0,0,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,41,41,Blank,Blank,7.046667e+01,8.566667e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,266,266,Blank,Blank,7.726667e+01,3.100000e+00,0,Face_Target,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,197,1,20,20,Blank,Blank,7.723333e+01,4.633333e+00,0,Normal,Cafeteria,3,19,19,0,0,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,223,223,Blank,Blank,7.070000e+01,6.266667e+00,0,Normal,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,197,0,13,14,Blank,Blank,7.243333e+01,9.233333e+00,0,Face_Target,Cafeteria,3,19,19,0,0,YNH,YNH,
702,7.362776e+05,196,6,6,197,0,13,14,Blank,Blank,7.130000e+01,9.700000e+00,0,Face_Tablet,Cafeteria,3,19,19,0,0,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,192,192,Blank,Blank,6.753333e+01,9.833333e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,201,201,Blank,Blank,6.896667e+01,6.966667e+00,0,Normal,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,76,76,Blank,Blank,7.143333e+01,7.900000e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,167,167,Blank,Blank,7.066667e+01,6.666667e+00,0,Face_Target,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,35,35,Blank,Blank,7.320000e+01,2.066667e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,164,164,Blank,Blank,7.430000e+01,2.133333e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,91,91,Blank,Blank,7.413333e+01,3.466667e+00,0,Face_Tablet,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,26,26,Blank,Blank,7.370000e+01,4.333333e+00,0,Normal,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,197,1,51,51,Blank,Blank,7.453333e+01,8.100000e+00,0,Normal,Cafeteria,3,19,19,0,0,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,114,114,Blank,Blank,7.120000e+01,4.833333e+00,0,Face_Tablet,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,92,92,Blank,Blank,7.266667e+01,4.200000e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,206,206,Blank,Blank,72,6.733333e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,198,1,5,5,Blank,Blank,7.473333e+01,5.066667e+00,0,Normal,Cafeteria,3,19,28,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,195,1,35,35,Blank,Blank,7.236667e+01,2.700000e+00,0,Normal,Cafeteria,3,19,21,0,Male,YNH,YNH,
702,7.362776e+05,196,6,6,197,1,205,205,Blank,Blank,7.206667e+01,1.160000e+01,0,Normal,Cafeteria,3,19,19,0,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,94,94,Blank,Blank,7.050000e+01,1.360000e+01,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,253,253,Blank,Blank,7.920000e+01,5.600000e+00,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,20,20,Blank,Blank,7.643333e+01,4.466667e+00,0,Normal,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,252,252,Blank,Blank,7.503333e+01,9.066667e+00,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,2,2,Blank,Blank,7.316667e+01,4.700000e+00,0,Normal,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,197,1,228,228,Blank,Blank,7.340000e+01,8.266667e+00,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,266,266,Blank,Blank,7.726667e+01,3.100000e+00,0,Face_Target,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,197,1,20,20,Blank,Blank,7.723333e+01,4.633333e+00,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,223,223,Blank,Blank,7.070000e+01,6.266667e+00,0,Normal,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,197,1,13,13,Blank,Blank,7.243333e+01,9.233333e+00,0,Face_Target,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,101,101,Blank,Blank,6.716667e+01,1.450000e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,197,1,13,13,Blank,Blank,7.130000e+01,9.700000e+00,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,43,43,Blank,Blank,6.776667e+01,1.526667e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,201,201,Blank,Blank,6.896667e+01,6.966667e+00,0,Normal,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,56,56,Blank,Blank,7.470000e+01,7.033333e+00,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,75,75,Blank,Blank,6.973333e+01,1.246667e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,58,58,Blank,Blank,7.073333e+01,1.196667e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,26,26,Blank,Blank,7.370000e+01,4.333333e+00,0,Normal,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,197,1,51,51,Blank,Blank,7.453333e+01,8.100000e+00,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,198,0,114,118,Blank,Blank,7.120000e+01,4.833333e+00,0,Face_Tablet,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,198,1,5,5,Blank,Blank,7.473333e+01,5.066667e+00,0,Normal,Cafeteria,1,21,28,Male,Male,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,3,3,Blank,Blank,6.873333e+01,1.530000e+01,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,141,141,Blank,Blank,7.326667e+01,6.733333e+00,0,Face_Target,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,197,197,Blank,Blank,7.103333e+01,1.173333e+01,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,197,1,205,205,Blank,Blank,7.206667e+01,1.160000e+01,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,34,34,Blank,Blank,7.530000e+01,6.533333e+00,0,Face_Tablet,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,195,6,6,196,1,241,241,Blank,Blank,7.356667e+01,8.700000e+00,0,Normal,Cafeteria,1,21,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,94,94,Blank,Blank,7.050000e+01,1.360000e+01,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,253,253,Blank,Blank,7.920000e+01,5.600000e+00,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,241,241,Blank,Blank,7.063333e+01,7.033333e+00,0,Face_Tablet,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,252,252,Blank,Blank,7.503333e+01,9.066667e+00,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,197,1,228,228,Blank,Blank,7.340000e+01,8.266667e+00,0,Face_Tablet,Cafeteria,1,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,41,41,Blank,Blank,7.046667e+01,8.566667e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,197,1,20,20,Blank,Blank,7.723333e+01,4.633333e+00,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,197,1,13,13,Blank,Blank,7.243333e+01,9.233333e+00,0,Face_Target,Cafeteria,1,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,101,101,Blank,Blank,6.716667e+01,1.450000e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,197,1,13,13,Blank,Blank,7.130000e+01,9.700000e+00,0,Face_Tablet,Cafeteria,1,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,192,192,Blank,Blank,6.753333e+01,9.833333e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,43,43,Blank,Blank,6.776667e+01,1.526667e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,76,76,Blank,Blank,7.143333e+01,7.900000e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,167,167,Blank,Blank,7.066667e+01,6.666667e+00,0,Face_Target,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,35,35,Blank,Blank,7.320000e+01,2.066667e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,164,164,Blank,Blank,7.430000e+01,2.133333e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,56,56,Blank,Blank,7.470000e+01,7.033333e+00,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,91,91,Blank,Blank,7.413333e+01,3.466667e+00,0,Face_Tablet,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,75,75,Blank,Blank,6.973333e+01,1.246667e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,58,58,Blank,Blank,7.073333e+01,1.196667e+01,0,Normal,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,197,1,51,51,Blank,Blank,7.453333e+01,8.100000e+00,0,Normal,Cafeteria,1,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,92,92,Blank,Blank,7.266667e+01,4.200000e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,206,206,Blank,Blank,72,6.733333e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,3,3,Blank,Blank,6.873333e+01,1.530000e+01,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,195,1,35,35,Blank,Blank,7.236667e+01,2.700000e+00,0,Normal,Cafeteria,5,28,21,Male,Male,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,141,141,Blank,Blank,7.326667e+01,6.733333e+00,0,Face_Target,Cafeteria,3,28,19,Male,0,YNH,YNH,
702,7.362776e+05,198,6,6,196,1,197,197,Blank,Blank,7.103333e+01,1.173333e+01,0,Face_Tablet,Cafeteria,3,28,19,Male,0,YNH,YNH,
